Comment,label
"ছোট্ট মেয়েটি আজ কত বড় হয়ে গেছে, বাবা মেয়ের ভালবাসা অবিরাম",Notbully
ওরা তো সাংবাদিক না ওরা সাংঘাতিক।,Notbully
"অনেক ভাল লিখেছেন ভাই, কিন্তু ছাগু গুলো তা বুঝে না, অন্যকে গালি দিয়ে তারা নিজেকে খুব ধার্মিক প্রমান করতে চাই, কিন্তু তারা আসলে রাসূল সাঃ এর শিক্ষার বিপরীত কাজটাই করছে, সঠিক শিক্ষার অভাবে তারা ধর্মের নামে ভ্রান্ত ধারণা ছড়াচ্ছে, মুসলমানদের নাম খারাপের জন্য এরাই যথেষ্ঠ",Notbully
এমন পিক তুলার পর ফটোগ্রাফার ঠিক ছিলো?,Notbully
ও তেরি,Notbully
"অবগত নই, জানার ইচ্ছে বশতঃ প্রশ্ন-ডোনাল ট্রাম্পের কাছে মিথ্যে অভিযোগকৃত প্রিয়া সাহার ভিড়িওটি কিভাবে পাওয়া গেল?? কোন খবরে কি তা প্রকাশ করা হয়েছিল?? ডোনাল ট্রাম্পের কাছে যেসব অভিযোগগুলো উপস্থাপিত হয়, তা কি ট্রাম্পের পক্ষ হতে প্রকাশ হয়?? বিষয়টি কেউ যদি একটু বুঝিয়ে দিতেন-",Notbully
মানুষ বাঁচলে দেশ বাঁচবে,Notbully
সম্পূর্ণ সহমত স্যার।,Notbully
অনন্ত ভাই আপনার জন্য দোয়া আর ভালোবাসা রইলো ❤,Notbully
পুরোনো নাটক।।,Notbully
"অহ ,আহারে তুমিতো টপ ফ্যান।। তুমি না করলে হপে??",Notbully
অনেকেই আছে বাংলাদেশে চাকরি বা ব্যবসা-বাণিজ্য করে আর ওই টাকা দিয়ে ইন্ডিয়ার আত্মীয়-স্বজনদের মাধ্যমে সেখানে নিজের নামে জমি-জমা কিনে।একসময় সে স্বেচ্ছায় চলে যায়। এদের সংখ্যা কিন্তু অনেক। প্রিয়া সাহার কি এই পরিসংখ্যান জানা আছে?,Notbully
ভাই চাঁদ কোন দিকে উঠে?,Notbully
লাল সালাম নেতা! ❤❤,Notbully
"আসছে ১৬ ডিসেম্বর থেকে ‘জয় বাংলা’কে জাতীয় স্লোগান হিসেবে ব্যবহার করা উচিত বলে অভিমত দিয়েছেন হাইকোর্ট। বিচারপতি এফ আর এম নাজমুল আহাসান ও বিচারপতি কে এম কামরুল কাদের সমন্বয়ে গঠিত হাইকোর্ট বেঞ্চ আজ মঙ্গলবার এক রুলের শুনানিতে এই অভিমত দেন। WHY Only Joy Bangla ???!!!! Where is Joy Bongo Bondhu ???!!!! Without Bongo Bondhu what is bangla ???!!!! The Mother Slogan At That Time in 1971 Freedom Fight Was Together , Joy Bangla , Joy Bongo Bondhu !!!! And that’s the Historical Facts itself !!! It doesn’t need any recognition !!!!! It’s a incomplete version of the National Slogan !!!This is not the way it should be exactly !!! People’s need to have some respect ✊ for his own country and for the great leaders too !!! Though we have lots of Traitors And troubles people’s in our society and country as a whole but at some point in some where we need to fix it !!!!! Finally the jobs are getting done !!! Jobs are not done yet it’s just started the process !!! Not only Joy Bangla ,",Notbully
